hotel,arrival_date,arrival_year,arrival_month_num,arrival_date_month,lead_time,lead_time_category,total_guests,total_nights,is_cancelled,adr,estimated_revenue,market_segment,distribution_channel,customer_type,meal,country,deposit_type,reservation_status
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,1.0,1,False,40.0,40.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-03-01,2016,3,March,0,0-30 days,2.0,1,False,48.0,48.0,Direct,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-11-29,2016,11,November,0,0-30 days,2.0,1,False,48.0,48.0,Online TA,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-12-13,2016,12,December,0,0-30 days,2.0,1,False,48.0,48.0,Online TA,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,4,0-30 days,1.0,1,False,25.0,25.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,10,0-30 days,2.0,1,False,51.0,51.0,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-12,2016,2,February,1,0-30 days,1.0,5,False,52.4,262.0,Direct,Direct,Transient,BB,IRL,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,2.0,1,False,45.0,45.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,1.0,1,False,40.0,40.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,1.0,1,False,40.0,40.0,Direct,Direct,Transient,BB,IRL,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,0,0-30 days,2.0,2,False,49.0,98.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,1.0,1,False,35.0,35.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,0,0-30 days,2.0,2,False,54.0,108.0,Online TA,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,5,0-30 days,1.0,1,False,40.0,40.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,1,0-30 days,1.0,1,False,25.0,25.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,1,0-30 days,1.0,1,False,40.0,40.0,Offline TA/TO,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-13,2016,2,February,0,0-30 days,2.0,4,False,88.5,354.0,Direct,Direct,Transient,BB,CHN,No Deposit,Check-Out
Resort Hotel,2016-02-12,2016,2,February,15,0-30 days,2.0,5,False,45.0,225.0,Offline TA/TO,TA/TO,Transient,BB,NOR,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,1,0-30 days,2.0,1,False,45.0,45.0,Offline TA/TO,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
Resort Hotel,2017-03-18,2017,3,March,2,0-30 days,2.0,1,False,34.0,34.0,Offline TA/TO,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,4,0-30 days,2.0,1,False,45.0,45.0,Corporate,Corporate,Transient-Party,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,13,0-30 days,2.0,3,False,45.0,135.0,Direct,Direct,Transient,BB,AUT,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,89,31-90 days,4.0,4,False,68.0,272.0,Direct,Direct,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,1,0-30 days,2.0,1,False,25.0,25.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,27,0-30 days,3.0,4,False,90.0,360.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,40,31-90 days,2.0,1,False,61.0,61.0,Corporate,Corporate,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,1.0,1,False,43.0,43.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,1.0,1,False,43.0,43.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,3,0-30 days,1.0,3,False,30.0,90.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-03-14,2016,3,March,10,0-30 days,1.0,3,False,37.0,111.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-04-04,2016,4,April,4,0-30 days,1.0,3,True,67.5,202.5,Corporate,Corporate,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2016-04-26,2016,4,April,0,0-30 days,1.0,2,False,42.0,84.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,31,31-90 days,2.0,4,False,53.2,212.8,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,31,31-90 days,4.0,4,False,79.2,316.8,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,1.0,1,False,40.0,40.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-04-26,2016,4,April,0,0-30 days,1.0,1,False,45.0,45.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2017-05-30,2017,5,May,3,0-30 days,1.0,1,False,105.0,105.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,2.0,1,False,45.0,45.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-12,2016,2,February,39,31-90 days,2.0,6,False,46.4,278.4,Online TA,TA/TO,Transient,BB,FIN,No Deposit,Check-Out
Resort Hotel,2016-02-13,2016,2,February,18,0-30 days,1.0,5,False,27.0,135.0,Offline TA/TO,TA/TO,Transient,BB,FIN,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,2.0,1,False,55.0,55.0,Direct,Direct,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,1.0,1,False,43.0,43.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-04-13,2016,4,April,0,0-30 days,2.0,1,False,55.0,55.0,Direct,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,19,0-30 days,3.0,4,False,69.0,276.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,19,0-30 days,2.0,4,False,75.0,300.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,2.0,1,False,43.0,43.0,Direct,Direct,Transient,BB,DEU,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,12,0-30 days,2.0,3,False,68.0,204.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,28,0-30 days,2.0,3,False,48.0,144.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,2.0,1,False,75.0,75.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-10,2016,2,February,28,0-30 days,2.0,8,False,55.0,440.0,Offline TA/TO,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-10,2016,2,February,28,0-30 days,2.0,8,False,55.0,440.0,Offline TA/TO,TA/TO,Transient,HB,NLD,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,6,0-30 days,2.0,3,False,50.0,150.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-11,2016,2,February,28,0-30 days,2.0,7,False,64.14,448.98,Online TA,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-11,2016,2,February,28,0-30 days,3.0,7,False,80.85,565.9499999999999,Online TA,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,2.0,1,False,75.0,75.0,Offline TA/TO,TA/TO,Transient,FB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,10,0-30 days,2.0,3,False,35.0,105.0,Offline TA/TO,TA/TO,Transient,BB,FIN,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,1.0,1,False,40.0,40.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-03-14,2016,3,March,0,0-30 days,1.0,2,False,40.0,80.0,Corporate,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,2.0,2,False,68.0,136.0,Direct,Direct,Transient,BB,CHN,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,3,0-30 days,2.0,4,False,0.0,0.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,1,0-30 days,2.0,1,False,50.0,50.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,7,0-30 days,1.0,2,False,43.0,86.0,Online TA,TA/TO,Transient-Party,BB,DEU,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,1.0,2,False,43.0,86.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-03-09,2016,3,March,0,0-30 days,2.0,3,False,69.0,207.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-03-15,2016,3,March,0,0-30 days,1.0,1,False,40.0,40.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2017-01-18,2017,1,January,0,0-30 days,1.0,1,False,59.0,59.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,2,0-30 days,1.0,2,False,36.0,72.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-03-30,2016,3,March,6,0-30 days,1.0,2,False,45.0,90.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-04-11,2016,4,April,0,0-30 days,1.0,1,False,42.0,42.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-12-14,2016,12,December,1,0-30 days,1.0,1,False,30.0,30.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2017-03-28,2017,3,March,0,0-30 days,1.0,1,False,35.0,35.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,0,0-30 days,1.0,1,False,40.0,40.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,2,0-30 days,1.0,1,False,40.0,40.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,0,0-30 days,1.0,1,False,43.0,43.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2017-03-01,2017,3,March,13,0-30 days,1.0,1,False,27.36,27.36,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,7,0-30 days,2.0,1,False,66.0,66.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,6,0-30 days,1.0,3,False,30.0,90.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,0,0-30 days,2.0,1,False,65.0,65.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,8,0-30 days,3.0,2,False,147.0,294.0,Online TA,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,33,31-90 days,4.0,4,False,66.06,264.24,Online TA,TA/TO,Transient,HB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,2.0,2,False,51.0,102.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2017-02-08,2017,2,February,0,0-30 days,2.0,1,False,56.0,56.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,0,0-30 days,2.0,2,False,45.0,90.0,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,1,0-30 days,1.0,2,False,46.0,92.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-05-31,2016,5,May,4,0-30 days,1.0,1,False,57.0,57.0,Corporate,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,1,0-30 days,3.0,1,False,64.0,64.0,Online TA,TA/TO,Transient,BB,ARG,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,5,0-30 days,1.0,4,False,25.0,100.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2017-02-06,2017,2,February,5,0-30 days,1.0,4,False,30.0,120.0,Offline TA/TO,TA/TO,Group,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,2.0,3,False,101.0,303.0,Direct,Direct,Transient,HB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,0,0-30 days,3.0,1,False,65.0,65.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,5,0-30 days,4.0,4,False,93.0,372.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,71,31-90 days,2.0,3,False,88.0,264.0,Online TA,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,2,0-30 days,1.0,2,False,43.0,86.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,0,0-30 days,3.0,1,False,58.0,58.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-03-03,2016,3,March,0,0-30 days,2.0,1,False,43.0,43.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,29,0-30 days,1.0,5,False,41.0,205.0,Online TA,TA/TO,Transient,BB,RUS,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,2.0,3,False,45.0,135.0,Direct,Direct,Transient,BB,BEL,No Deposit,Check-Out
Resort Hotel,2016-02-12,2016,2,February,39,31-90 days,2.0,7,False,58.7,410.90000000000003,Offline TA/TO,TA/TO,Transient,HB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,7,0-30 days,1.0,3,False,43.0,129.0,Online TA,TA/TO,Transient-Party,BB,DEU,No Deposit,Check-Out
Resort Hotel,2016-02-13,2016,2,February,29,0-30 days,2.0,7,False,66.38,464.65999999999997,Online TA,TA/TO,Transient,HB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-13,2016,2,February,11,0-30 days,1.0,7,False,39.0,273.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-13,2016,2,February,11,0-30 days,2.0,7,False,48.0,336.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,42,31-90 days,2.0,4,False,28.1,112.4,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-06,2016,2,February,4,0-30 days,1.0,14,False,22.5,315.0,Offline TA/TO,TA/TO,Transient,BB,FIN,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,17,0-30 days,1.0,2,False,45.0,90.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,1,0-30 days,2.0,1,False,48.0,48.0,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,0,0-30 days,1.0,1,False,40.0,40.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,35,31-90 days,2.0,2,False,66.0,132.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-13,2016,2,February,14,0-30 days,3.0,7,False,91.0,637.0,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-13,2016,2,February,14,0-30 days,2.0,7,False,64.0,448.0,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,30,0-30 days,2.0,3,False,48.0,144.0,Online TA,TA/TO,Transient,BB,OMN,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,6,0-30 days,2.0,3,False,54.0,162.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,24,0-30 days,2.0,6,False,55.73,334.38,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,7,0-30 days,2.0,3,False,48.0,144.0,Online TA,TA/TO,Transient-Party,BB,DEU,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,42,31-90 days,2.0,4,False,45.0,180.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-06,2016,2,February,24,0-30 days,2.0,14,False,79.0,1106.0,Offline TA/TO,TA/TO,Transient,Undefined,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,0,0-30 days,2.0,1,False,75.0,75.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,4,0-30 days,2.0,4,False,45.0,180.0,Corporate,Corporate,Transient-Party,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,4,0-30 days,1.0,4,False,40.0,160.0,Corporate,Corporate,Transient-Party,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,4,0-30 days,1.0,4,False,40.0,160.0,Corporate,Corporate,Transient-Party,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,0,0-30 days,2.0,1,False,55.0,55.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,6,0-30 days,3.0,1,False,39.0,39.0,Direct,Direct,Transient,BB,AUT,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,29,0-30 days,2.0,7,False,42.11,294.77,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-14,2016,2,February,0,0-30 days,2.0,7,False,37.86,265.02,Offline TA/TO,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,17,0-30 days,4.0,3,False,98.0,294.0,Online TA,TA/TO,Transient,BB,SUR,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,9,0-30 days,2.0,1,False,60.0,60.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,0,0-30 days,2.0,3,False,65.0,195.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,1,0-30 days,2.0,1,False,60.0,60.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,2,0-30 days,2.0,2,False,56.0,112.0,Offline TA/TO,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,1,0-30 days,4.0,1,False,0.0,0.0,Complementary,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-07-20,2016,7,July,5,0-30 days,1.0,1,False,0.0,0.0,Complementary,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,1,0-30 days,2.0,2,False,61.0,122.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,2,0-30 days,2.0,1,False,66.0,66.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,20,0-30 days,3.0,5,False,30.0,150.0,Offline TA/TO,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,20,0-30 days,2.0,3,False,54.0,162.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,14,0-30 days,2.0,2,False,55.0,110.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,4,0-30 days,2.0,2,False,93.0,186.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,3,0-30 days,2.0,1,False,48.0,48.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,0,0-30 days,2.0,1,False,51.0,51.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,26,0-30 days,2.0,4,False,54.0,216.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,7,0-30 days,3.0,1,False,72.13,72.13,Online TA,TA/TO,Transient,BB,BRA,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,25,0-30 days,2.0,6,False,78.4,470.40000000000003,Online TA,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,3,0-30 days,1.0,1,False,55.0,55.0,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,9,0-30 days,3.0,3,False,81.5,244.5,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,1,0-30 days,2.0,1,False,58.0,58.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,1,0-30 days,2.0,1,False,48.0,48.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,5,0-30 days,2.0,1,False,65.0,65.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,8,0-30 days,2.0,1,False,58.0,58.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,1,0-30 days,2.0,1,False,60.0,60.0,Direct,Direct,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,3,0-30 days,2.0,2,False,45.0,90.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,0,0-30 days,2.0,1,False,65.0,65.0,Direct,Direct,Transient,BB,SWE,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,0,0-30 days,2.0,1,False,45.0,45.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,1,0-30 days,3.0,2,False,87.6,175.2,Online TA,TA/TO,Transient,BB,MEX,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,0,0-30 days,2.0,1,False,48.0,48.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-19,2016,2,February,2,0-30 days,2.0,2,False,48.0,96.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,35,31-90 days,2.0,4,False,43.76,175.04,Offline TA/TO,TA/TO,Transient,BB,CHE,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,0,0-30 days,2.0,1,False,51.0,51.0,Direct,Direct,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,0,0-30 days,2.0,1,False,46.0,46.0,Direct,Direct,Transient,BB,USA,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,31,31-90 days,2.0,3,False,56.0,168.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,2.0,5,False,46.2,231.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,37,31-90 days,2.0,5,False,56.7,283.5,Offline TA/TO,TA/TO,Transient,HB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-17,2016,2,February,26,0-30 days,2.0,5,False,48.0,240.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-21,2016,2,February,0,0-30 days,2.0,1,False,55.0,55.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-22,2016,2,February,0,0-30 days,2.0,0,False,0.0,0.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-21,2016,2,February,2,0-30 days,2.0,1,False,41.0,41.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-05-19,2016,5,May,3,0-30 days,1.0,2,False,53.0,106.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-02-20,2016,2,February,0,0-30 days,2.0,2,False,90.0,180.0,Online TA,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-15,2016,2,February,42,31-90 days,2.0,7,False,37.4,261.8,Offline TA/TO,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-16,2016,2,February,0,0-30 days,2.0,7,False,45.5,318.5,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2016-02-18,2016,2,February,68,31-90 days,3.0,5,False,69.01,345.05,Online TA,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
Resort Hotel,2016-02-21,2016,2,February,6,0-30 days,1.0,2,False,43.0,86.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2016-02-22,2016,2,February,5,0-30 days,1.0,1,False,34.4,34.4,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2017-02-23,2017,2,February,7,0-30 days,1.0,1,False,48.96,48.96,Online TA,TA/TO,Group,BB,PRT,No Deposit,Check-Out
Resort Hotel,2016-01-28,2016,1,January,0,0-30 days,1.0,1,False,39.0,39.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
