hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,arrival_year,arrival_month_num,arrival_day,total_guests,total_nights,lead_time_category,is_cancelled,estimated_revenue
Resort Hotel,0,173,2016,July,28,4,3,8,2,1.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,122.85,0,2,Check-Out,2016-07-15,2016-07-04,2016,7,4,3.0,11,>90 days,False,1351.35
Resort Hotel,0,173,2016,July,28,4,3,8,2,1.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,134.85,1,2,Check-Out,2016-07-15,2016-07-04,2016,7,4,3.0,11,>90 days,False,1483.35
Resort Hotel,0,154,2016,July,29,11,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,0.0,0,Transient,98.4,1,0,Check-Out,2016-07-15,2016-07-11,2016,7,11,2.0,4,>90 days,False,393.6
Resort Hotel,0,191,2016,July,28,8,2,5,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,0.0,0,Transient,86.0,0,1,Check-Out,2016-07-15,2016-07-08,2016,7,8,2.0,7,>90 days,False,602.0
Resort Hotel,0,36,2016,July,29,11,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,154.0,0,1,Check-Out,2016-07-15,2016-07-11,2016,7,11,2.0,4,31-90 days,False,616.0
Resort Hotel,0,178,2016,July,28,9,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,106.5,1,1,Check-Out,2016-07-15,2016-07-09,2016,7,9,2.0,6,>90 days,False,639.0
Resort Hotel,0,148,2017,July,27,8,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,D,D,2,No Deposit,240.0,0.0,0,Transient,154.0,1,1,Check-Out,2017-07-14,2017-07-08,2017,7,8,2.0,6,>90 days,False,924.0
Resort Hotel,0,9,2016,July,29,13,0,2,2,0.0,0,BB,DEU,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,75.0,0.0,0,Transient,0.0,0,3,Check-Out,2016-07-15,2016-07-13,2016,7,13,2.0,2,0-30 days,False,0.0
Resort Hotel,0,164,2016,July,27,1,4,10,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75.0,0.0,0,Contract,105.4,0,0,Check-Out,2016-07-15,2016-07-01,2016,7,1,2.0,14,>90 days,False,1475.6000000000001
Resort Hotel,0,162,2016,July,28,8,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,0.0,0,Transient,88.4,0,0,Check-Out,2016-07-15,2016-07-08,2016,7,8,2.0,7,>90 days,False,618.8000000000001
Resort Hotel,0,125,2016,July,28,8,2,5,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,157.86,0,2,Check-Out,2016-07-15,2016-07-08,2016,7,8,2.0,7,>90 days,False,1105.02
Resort Hotel,0,59,2016,July,29,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,202.0,1,0,Check-Out,2016-07-15,2016-07-13,2016,7,13,2.0,2,31-90 days,False,404.0
Resort Hotel,0,143,2016,July,28,8,2,5,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,29.0,0.0,0,Transient,112.0,0,0,Check-Out,2016-07-15,2016-07-08,2016,7,8,2.0,7,>90 days,False,784.0
Resort Hotel,0,38,2016,July,29,12,0,3,2,0.0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,212.0,1,1,Check-Out,2016-07-15,2016-07-12,2016,7,12,2.0,3,31-90 days,False,636.0
Resort Hotel,0,0,2016,July,29,14,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,149.0,0,0,Check-Out,2016-07-15,2016-07-14,2016,7,14,2.0,1,0-30 days,False,149.0
Resort Hotel,0,0,2016,July,29,15,0,2,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,176.0,0,0,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,0-30 days,False,352.0
Resort Hotel,0,1,2016,July,29,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,I,0,No Deposit,0.0,424.0,0,Transient,126.0,1,0,Check-Out,2016-07-15,2016-07-14,2016,7,14,1.0,1,0-30 days,False,126.0
Resort Hotel,0,27,2016,July,29,11,1,3,3,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,224.0,0,0,Check-Out,2016-07-15,2016-07-11,2016,7,11,4.0,4,0-30 days,False,896.0
Resort Hotel,0,173,2016,July,28,9,2,5,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,143.0,0.0,0,Contract,123.64,0,1,Check-Out,2016-07-16,2016-07-09,2016,7,9,3.0,7,>90 days,False,865.48
Resort Hotel,0,20,2016,July,28,9,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,161.0,0,1,Check-Out,2016-07-16,2016-07-09,2016,7,9,2.0,7,0-30 days,False,1127.0
Resort Hotel,0,177,2016,July,28,6,2,8,2,0.0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,120.0,0,1,Check-Out,2016-07-16,2016-07-06,2016,7,6,2.0,10,>90 days,False,1200.0
Resort Hotel,0,187,2016,July,28,9,2,5,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,83.0,0,2,Check-Out,2016-07-16,2016-07-09,2016,7,9,2.0,7,>90 days,False,581.0
Resort Hotel,0,187,2016,July,28,9,2,5,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,95.0,1,2,Check-Out,2016-07-16,2016-07-09,2016,7,9,2.0,7,>90 days,False,665.0
Resort Hotel,0,187,2016,July,28,9,2,5,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,83.0,1,2,Check-Out,2016-07-16,2016-07-09,2016,7,9,2.0,7,>90 days,False,581.0
Resort Hotel,0,129,2016,July,29,10,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,158.67,1,3,Check-Out,2016-07-16,2016-07-10,2016,7,10,2.0,6,>90 days,False,952.02
Resort Hotel,0,179,2016,July,29,11,1,4,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient-Party,91.4,0,1,Check-Out,2016-07-16,2016-07-11,2016,7,11,2.0,5,>90 days,False,457.0
Resort Hotel,0,179,2016,July,29,11,1,4,1,1.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,0.0,0,Transient-Party,24.7,0,1,Check-Out,2016-07-16,2016-07-11,2016,7,11,2.0,5,>90 days,False,123.5
Resort Hotel,0,132,2016,July,29,10,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,172.0,0,1,Check-Out,2016-07-16,2016-07-10,2016,7,10,2.0,6,>90 days,False,1032.0
Resort Hotel,0,201,2016,July,28,9,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,0.0,0,Transient,64.8,0,0,Check-Out,2016-07-16,2016-07-09,2016,7,9,2.0,7,>90 days,False,453.59999999999997
Resort Hotel,0,23,2016,July,29,10,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,171.0,1,1,Check-Out,2016-07-16,2016-07-10,2016,7,10,2.0,6,0-30 days,False,1026.0
Resort Hotel,0,0,2016,July,29,15,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,151.0,0,0,Check-Out,2016-07-16,2016-07-15,2016,7,15,2.0,1,0-30 days,False,151.0
Resort Hotel,0,0,2016,July,29,14,0,2,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,146.0,0,0,Check-Out,2016-07-16,2016-07-14,2016,7,14,1.0,2,0-30 days,False,292.0
Resort Hotel,0,25,2016,July,29,15,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,155.1,1,0,Check-Out,2016-07-16,2016-07-15,2016,7,15,2.0,1,0-30 days,False,155.1
Resort Hotel,0,100,2016,July,29,15,0,1,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,0.0,0,Transient-Party,226.0,0,1,Check-Out,2016-07-16,2016-07-15,2016,7,15,4.0,1,>90 days,False,226.0
Resort Hotel,0,169,2016,July,27,2,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,120.1,0,0,Check-Out,2016-07-16,2016-07-02,2016,7,2,2.0,14,>90 days,False,1681.3999999999999
Resort Hotel,0,184,2016,July,28,9,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,0.0,0,Transient,106.5,1,1,Check-Out,2016-07-16,2016-07-09,2016,7,9,2.0,7,>90 days,False,745.5
Resort Hotel,0,147,2016,July,29,11,1,4,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,149.0,0,1,Check-Out,2016-07-16,2016-07-11,2016,7,11,2.0,5,>90 days,False,745.0
Resort Hotel,0,100,2016,July,29,15,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,F,3,No Deposit,240.0,0.0,0,Transient-Party,208.0,1,2,Check-Out,2016-07-16,2016-07-15,2016,7,15,2.0,1,>90 days,False,208.0
Resort Hotel,0,24,2016,July,29,14,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,240.0,0.0,0,Transient,171.0,0,1,Check-Out,2016-07-16,2016-07-14,2016,7,14,3.0,2,0-30 days,False,342.0
Resort Hotel,0,171,2016,July,27,2,4,10,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,253.0,0.0,0,Transient,119.7,0,0,Check-Out,2016-07-16,2016-07-02,2016,7,2,2.0,14,>90 days,False,1675.8
Resort Hotel,0,169,2016,July,27,2,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,104.55,0,0,Check-Out,2016-07-16,2016-07-02,2016,7,2,2.0,14,>90 days,False,1463.7
Resort Hotel,0,175,2016,July,28,9,2,5,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196.0,0.0,0,Transient,115.2,0,1,Check-Out,2016-07-16,2016-07-09,2016,7,9,3.0,7,>90 days,False,806.4
Resort Hotel,0,31,2016,July,28,9,2,5,2,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,0.0,0,Transient,214.87,0,1,Check-Out,2016-07-16,2016-07-09,2016,7,9,3.0,7,31-90 days,False,1504.0900000000001
Resort Hotel,0,171,2016,July,27,2,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Transient,90.1,0,0,Check-Out,2016-07-16,2016-07-02,2016,7,2,2.0,14,>90 days,False,1261.3999999999999
Resort Hotel,0,1,2016,July,29,15,0,1,2,0.0,0,BB,COL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,164.0,1,1,Check-Out,2016-07-16,2016-07-15,2016,7,15,2.0,1,0-30 days,False,164.0
Resort Hotel,0,129,2016,July,29,10,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,146.67,0,2,Check-Out,2016-07-16,2016-07-10,2016,7,10,2.0,6,>90 days,False,880.02
Resort Hotel,0,176,2016,July,28,9,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0.0,0,Transient,136.2,1,0,Check-Out,2016-07-16,2016-07-09,2016,7,9,2.0,7,>90 days,False,953.3999999999999
Resort Hotel,0,1,2016,July,29,14,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,0.0,0,Transient,171.0,1,1,Check-Out,2016-07-16,2016-07-14,2016,7,14,2.0,2,0-30 days,False,342.0
Resort Hotel,0,285,2016,July,27,2,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,73.86,0,0,Check-Out,2016-07-16,2016-07-02,2016,7,2,2.0,14,>90 days,False,1034.04
Resort Hotel,0,146,2016,July,29,14,0,2,2,0.0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,156.0,0.0,0,Transient-Party,122.7,0,3,Check-Out,2016-07-16,2016-07-14,2016,7,14,3.0,2,>90 days,False,245.4
Resort Hotel,0,146,2016,July,29,14,0,2,2,0.0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Transient-Party,110.7,0,3,Check-Out,2016-07-16,2016-07-14,2016,7,14,3.0,2,>90 days,False,221.4
Resort Hotel,0,171,2016,July,28,7,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,106.55,0,0,Check-Out,2016-07-17,2016-07-07,2016,7,7,2.0,10,>90 days,False,1065.5
Resort Hotel,0,10,2016,July,29,13,0,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,171.5,0,1,Check-Out,2016-07-17,2016-07-13,2016,7,13,2.0,4,0-30 days,False,686.0
Resort Hotel,0,107,2016,July,29,13,0,4,1,1.0,0,BB,AZE,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,242.0,0.0,0,Transient,162.0,0,1,Check-Out,2016-07-17,2016-07-13,2016,7,13,2.0,4,>90 days,False,648.0
Resort Hotel,0,174,2016,July,29,10,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,106.55,0,0,Check-Out,2016-07-17,2016-07-10,2016,7,10,2.0,7,>90 days,False,745.85
Resort Hotel,0,44,2016,July,29,14,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,181.33,0,2,Check-Out,2016-07-17,2016-07-14,2016,7,14,2.0,3,31-90 days,False,543.99
Resort Hotel,0,6,2016,July,29,14,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,217.0,0,2,Check-Out,2016-07-17,2016-07-14,2016,7,14,2.0,3,0-30 days,False,651.0
Resort Hotel,0,18,2016,July,29,15,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,186.0,1,1,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,0-30 days,False,372.0
Resort Hotel,0,18,2016,July,29,15,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,174.0,0,1,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,0-30 days,False,348.0
Resort Hotel,0,0,2016,July,29,14,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,158.86,0,0,Check-Out,2016-07-17,2016-07-14,2016,7,14,2.0,3,0-30 days,False,476.58000000000004
Resort Hotel,0,2,2016,July,29,15,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,176.0,0,1,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,0-30 days,False,352.0
Resort Hotel,0,134,2016,July,29,12,0,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240.0,0.0,0,Transient,140.0,0,1,Check-Out,2016-07-17,2016-07-12,2016,7,12,1.0,5,>90 days,False,700.0
Resort Hotel,0,134,2016,July,29,12,0,5,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,140.0,0,1,Check-Out,2016-07-17,2016-07-12,2016,7,12,1.0,5,>90 days,False,700.0
Resort Hotel,0,23,2016,July,29,15,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,160.0,0,1,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,0-30 days,False,320.0
Resort Hotel,0,165,2016,July,28,3,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143.0,0.0,0,Transient,104.55,0,2,Check-Out,2016-07-17,2016-07-03,2016,7,3,2.0,14,>90 days,False,1463.7
Resort Hotel,0,1,2016,July,29,15,0,2,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,E,0,No Deposit,0.0,425.0,0,Transient,147.6,0,0,Check-Out,2016-07-17,2016-07-15,2016,7,15,1.0,2,0-30 days,False,295.2
Resort Hotel,0,1,2016,July,29,15,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,176.0,0,0,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,0-30 days,False,352.0
Resort Hotel,0,148,2016,July,29,13,0,4,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0.0,0,Transient,213.75,1,0,Check-Out,2016-07-17,2016-07-13,2016,7,13,4.0,4,>90 days,False,855.0
Resort Hotel,0,177,2016,July,28,9,2,6,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0.0,0,Transient-Party,142.2,0,1,Check-Out,2016-07-17,2016-07-09,2016,7,9,2.0,8,>90 days,False,1137.6
Resort Hotel,0,122,2016,July,28,8,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,162.22,0,1,Check-Out,2016-07-17,2016-07-08,2016,7,8,2.0,9,>90 days,False,1459.98
Resort Hotel,0,37,2016,July,28,9,2,6,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,0.0,0,Transient,163.65,0,1,Check-Out,2016-07-17,2016-07-09,2016,7,9,3.0,8,31-90 days,False,1309.2
Resort Hotel,0,1,2016,July,29,16,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,145.0,1,0,Check-Out,2016-07-17,2016-07-16,2016,7,16,2.0,1,0-30 days,False,145.0
Resort Hotel,0,1,2016,July,29,16,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,149.0,1,0,Check-Out,2016-07-17,2016-07-16,2016,7,16,2.0,1,0-30 days,False,149.0
Resort Hotel,0,12,2016,July,29,16,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,348.0,0.0,0,Transient,152.8,1,0,Check-Out,2016-07-17,2016-07-16,2016,7,16,2.0,1,0-30 days,False,152.8
Resort Hotel,0,55,2016,July,29,15,0,2,3,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,249.5,0,0,Check-Out,2016-07-17,2016-07-15,2016,7,15,4.0,2,31-90 days,False,499.0
Resort Hotel,0,1,2016,July,29,16,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,166.5,1,2,Check-Out,2016-07-17,2016-07-16,2016,7,16,2.0,1,0-30 days,False,166.5
Resort Hotel,0,0,2016,July,29,16,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,B,0,No Deposit,0.0,0.0,0,Transient,157.0,1,0,Check-Out,2016-07-17,2016-07-16,2016,7,16,2.0,1,0-30 days,False,157.0
Resort Hotel,0,68,2016,July,29,15,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,172.0,0,1,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,31-90 days,False,344.0
Resort Hotel,0,2,2016,July,29,15,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0.0,0,Transient,143.2,0,0,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,0-30 days,False,286.4
Resort Hotel,0,185,2016,July,28,9,2,6,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,177.25,0,0,Check-Out,2016-07-17,2016-07-09,2016,7,9,4.0,8,>90 days,False,1418.0
Resort Hotel,0,14,2016,July,29,14,0,3,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,H,H,0,No Deposit,0.0,0.0,0,Transient,244.0,0,0,Check-Out,2016-07-17,2016-07-14,2016,7,14,3.0,3,0-30 days,False,732.0
Resort Hotel,0,17,2016,July,30,17,1,0,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,A,C,1,No Deposit,0.0,0.0,0,Transient,187.0,0,0,Check-Out,2016-07-18,2016-07-17,2016,7,17,3.0,1,0-30 days,False,187.0
Resort Hotel,0,143,2016,July,29,10,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,106.26,0,0,Check-Out,2016-07-17,2016-07-10,2016,7,10,2.0,7,>90 days,False,743.82
Resort Hotel,0,177,2016,July,28,9,2,6,2,0.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177.0,0.0,0,Transient-Party,142.2,1,2,Check-Out,2016-07-17,2016-07-09,2016,7,9,3.0,8,>90 days,False,1137.6
Resort Hotel,0,0,2016,July,29,15,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0.0,0,Transient,219.0,0,0,Check-Out,2016-07-17,2016-07-15,2016,7,15,2.0,2,0-30 days,False,438.0
Resort Hotel,0,0,2016,July,30,17,1,0,2,1.0,0,BB,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,169.0,0,0,Check-Out,2016-07-18,2016-07-17,2016,7,17,3.0,1,0-30 days,False,169.0
Resort Hotel,0,1,2016,July,30,18,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,0.0,0,0,Check-Out,2016-07-18,2016-07-18,2016,7,18,2.0,0,0-30 days,False,0.0
Resort Hotel,0,167,2016,July,28,6,3,9,2,1.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71.0,0.0,0,Transient,160.0,0,1,Check-Out,2016-07-18,2016-07-06,2016,7,6,3.0,12,>90 days,False,1920.0
Resort Hotel,0,182,2016,July,29,11,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,0.0,0,Transient,95.86,0,0,Check-Out,2016-07-18,2016-07-11,2016,7,11,2.0,7,>90 days,False,671.02
Resort Hotel,0,217,2016,July,29,12,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,90.0,0,1,Check-Out,2016-07-18,2016-07-12,2016,7,12,2.0,6,>90 days,False,540.0
Resort Hotel,0,22,2016,July,29,14,1,3,2,2.0,0,BB,USA,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient,186.5,0,0,Check-Out,2016-07-18,2016-07-14,2016,7,14,4.0,4,0-30 days,False,746.0
Resort Hotel,0,114,2016,July,28,8,3,7,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,176.0,0,1,Check-Out,2016-07-18,2016-07-08,2016,7,8,2.0,10,>90 days,False,1760.0
Resort Hotel,0,95,2016,July,29,15,1,2,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,0.0,0,Transient,158.2,0,4,Check-Out,2016-07-18,2016-07-15,2016,7,15,3.0,3,>90 days,False,474.59999999999997
Resort Hotel,0,137,2016,July,29,15,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,164.0,1,0,Check-Out,2016-07-18,2016-07-15,2016,7,15,2.0,3,>90 days,False,492.0
Resort Hotel,0,122,2016,July,28,9,3,6,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,174.0,1,3,Check-Out,2016-07-18,2016-07-09,2016,7,9,2.0,9,>90 days,False,1566.0
Resort Hotel,0,227,2016,July,29,10,3,5,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,0.0,0,Transient,131.6,0,1,Check-Out,2016-07-18,2016-07-10,2016,7,10,2.0,8,>90 days,False,1052.8
Resort Hotel,0,12,2016,July,29,11,2,5,3,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,240.86,0,1,Check-Out,2016-07-18,2016-07-11,2016,7,11,3.0,7,0-30 days,False,1686.02
Resort Hotel,0,12,2016,July,29,11,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,C,0,No Deposit,240.0,0.0,0,Transient,206.36,0,0,Check-Out,2016-07-18,2016-07-11,2016,7,11,2.0,7,0-30 days,False,1444.52
Resort Hotel,0,227,2016,July,29,10,3,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,0.0,0,Transient,131.6,0,1,Check-Out,2016-07-18,2016-07-10,2016,7,10,2.0,8,>90 days,False,1052.8
Resort Hotel,0,35,2016,July,29,14,1,3,3,0.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,204.0,0,1,Check-Out,2016-07-18,2016-07-14,2016,7,14,3.0,4,31-90 days,False,816.0
